row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
1,122.0,125.0,123.5,133.49295043945312,4.0,-9.992950439453125
2,122.0,126.0,124.0,134.35911560058594,5.0,-10.359115600585938
3,122.0,127.0,124.5,135.2252655029297,6.0,-10.725265502929688
4,123.0,128.0,125.5,136.0914306640625,6.0,-10.5914306640625
5,124.0,129.0,126.5,136.9575958251953,6.0,-10.457595825195312
6,125.0,129.0,127.0,137.82374572753906,5.0,-10.823745727539062
7,125.0,130.0,127.5,138.68991088867188,6.0,-11.189910888671875
8,126.0,131.0,128.5,139.5560760498047,6.0,-11.056076049804688
9,127.0,132.0,129.5,140.42222595214844,6.0,-10.922225952148438
10,128.0,133.0,130.5,141.28839111328125,6.0,-10.78839111328125
11,129.0,134.0,131.5,142.15455627441406,6.0,-10.654556274414062
12,129.0,135.0,132.0,143.0207061767578,7.0,-11.020706176757812
13,130.0,135.0,132.5,143.88687133789062,6.0,-11.386871337890625
14,131.0,136.0,133.5,144.75302124023438,6.0,-11.253021240234375
15,132.0,137.0,134.5,145.6191864013672,6.0,-11.119186401367188
16,133.0,138.0,135.5,146.4853515625,6.0,-10.9853515625
17,134.0,139.0,136.5,147.35150146484375,6.0,-10.85150146484375
18,135.0,140.0,137.5,148.21766662597656,6.0,-10.717666625976562
19,136.0,141.0,138.5,149.08383178710938,6.0,-10.583831787109375
20,137.0,142.0,139.5,149.94998168945312,6.0,-10.449981689453125
21,137.0,143.0,140.0,150.81614685058594,7.0,-10.816146850585938
22,138.0,143.0,140.5,151.68231201171875,6.0,-11.18231201171875
23,139.0,144.0,141.5,152.5484619140625,6.0,-11.0484619140625
24,140.0,145.0,142.5,153.4146270751953,6.0,-10.914627075195312
25,141.0,146.0,143.5,154.28077697753906,6.0,-10.780776977539062
26,142.0,147.0,144.5,155.14694213867188,6.0,-10.646942138671875
27,143.0,148.0,145.5,156.0131072998047,6.0,-10.513107299804688
28,144.0,149.0,146.5,156.87925720214844,6.0,-10.379257202148438
29,145.0,150.0,147.5,157.74542236328125,6.0,-10.24542236328125
30,146.0,151.0,148.5,158.61158752441406,6.0,-10.111587524414062
31,147.0,152.0,149.5,159.4777374267578,6.0,-9.977737426757812
32,148.0,153.0,150.5,160.34390258789062,6.0,-9.843902587890625
33,148.0,154.0,151.0,161.21006774902344,7.0,-10.210067749023438
34,150.0,155.0,152.5,162.0762176513672,6.0,-9.576217651367188
35,151.0,156.0,153.5,162.9423828125,6.0,-9.4423828125
36,152.0,157.0,154.5,163.80853271484375,6.0,-9.30853271484375
37,152.0,158.0,155.0,164.67469787597656,7.0,-9.674697875976562
38,153.0,159.0,156.0,165.54086303710938,7.0,-9.540863037109375
39,154.0,160.0,157.0,166.40701293945312,7.0,-9.407012939453125
40,155.0,161.0,158.0,167.27317810058594,7.0,-9.273178100585938
41,156.0,162.0,159.0,168.13934326171875,7.0,-9.13934326171875
42,157.0,163.0,160.0,169.0054931640625,7.0,-9.0054931640625
43,158.0,164.0,161.0,169.8716583251953,7.0,-8.871658325195312
44,160.0,165.0,162.5,170.73782348632812,6.0,-8.237823486328125
45,161.0,167.0,164.0,171.60397338867188,7.0,-7.603973388671875
46,162.0,168.0,165.0,172.4701385498047,7.0,-7.4701385498046875
47,163.0,169.0,166.0,173.33628845214844,7.0,-7.3362884521484375
48,164.0,170.0,167.0,174.20245361328125,7.0,-7.20245361328125
49,165.0,171.0,168.0,175.06861877441406,7.0,-7.0686187744140625
50,166.0,172.0,169.0,175.9347686767578,7.0,-6.9347686767578125
51,167.0,173.0,170.0,176.80093383789062,7.0,-6.800933837890625
52,168.0,174.0,171.0,177.66709899902344,7.0,-6.6670989990234375
53,169.0,175.0,172.0,178.5332489013672,7.0,-6.5332489013671875
54,170.0,177.0,173.5,179.3994140625,8.0,-5.8994140625
55,171.0,178.0,174.5,180.2655792236328,8.0,-5.7655792236328125
56,173.0,179.0,176.0,181.13172912597656,7.0,-5.1317291259765625
57,174.0,180.0,177.0,181.99789428710938,7.0,-4.997894287109375
