row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
101,3.0,8.0,5.5,8.990711212158203,6.0,-3.490711212158203
102,2.0,11.0,6.5,11.208429336547852,10.0,-4.708429336547852
103,1.0,13.0,7.0,13.4261474609375,13.0,-6.4261474609375
104,1.0,15.0,8.0,15.643866539001465,15.0,-7.643866539001465
105,1.0,17.0,9.0,17.86158561706543,17.0,-8.86158561706543
106,10.0,20.0,15.0,20.079303741455078,11.0,-5.079303741455078
107,12.0,22.0,17.0,22.297021865844727,11.0,-5.297021865844727
108,14.0,25.0,19.5,24.514739990234375,12.0,-5.014739990234375
109,16.0,27.0,21.5,26.732458114624023,12.0,-5.232458114624023
110,19.0,29.0,24.0,28.950176239013672,11.0,-4.950176239013672
111,21.0,32.0,26.5,31.167896270751953,12.0,-4.667896270751953
112,24.0,35.0,29.5,33.38561248779297,12.0,-3.8856124877929688
113,26.0,37.0,31.5,35.60333251953125,12.0,-4.10333251953125
114,28.0,39.0,33.5,37.82105255126953,12.0,-4.321052551269531
115,30.0,42.0,36.0,40.03876876831055,13.0,-4.038768768310547
116,32.0,44.0,38.0,42.25648880004883,13.0,-4.256488800048828
117,34.0,47.0,40.5,44.474205017089844,14.0,-3.9742050170898438
118,37.0,50.0,43.5,46.691925048828125,14.0,-3.191925048828125
119,39.0,52.0,45.5,48.90964126586914,14.0,-3.4096412658691406
120,42.0,55.0,48.5,51.12736129760742,14.0,-2.627361297607422
121,44.0,57.0,50.5,53.3450813293457,14.0,-2.845081329345703
122,46.0,60.0,53.0,55.56279754638672,15.0,-2.5627975463867188
123,49.0,62.0,55.5,57.780517578125,14.0,-2.280517578125
124,51.0,65.0,58.0,59.998233795166016,15.0,-1.9982337951660156
125,54.0,68.0,61.0,62.2159538269043,15.0,-1.2159538269042969
126,56.0,70.0,63.0,64.43367004394531,15.0,-1.4336700439453125
127,58.0,73.0,65.5,66.6513900756836,16.0,-1.1513900756835938
128,61.0,75.0,68.0,68.86911010742188,15.0,-0.869110107421875
129,64.0,78.0,71.0,71.08683013916016,15.0,-0.08683013916015625
130,66.0,80.0,73.0,73.3045425415039,15.0,-0.30454254150390625
131,68.0,83.0,75.5,75.52226257324219,16.0,-0.0222625732421875
132,71.0,86.0,78.5,77.73998260498047,16.0,0.7600173950195312
133,74.0,88.0,81.0,79.95770263671875,15.0,1.04229736328125
134,77.0,91.0,84.0,82.17542266845703,15.0,1.8245773315429688
135,79.0,93.0,86.0,84.39313507080078,15.0,1.6068649291992188
136,82.0,96.0,89.0,86.61085510253906,15.0,2.3891448974609375
137,84.0,99.0,91.5,88.82857513427734,16.0,2.6714248657226562
138,87.0,101.0,94.0,91.04629516601562,15.0,2.953704833984375
139,90.0,103.0,96.5,93.2640151977539,14.0,3.2359848022460938
140,92.0,106.0,99.0,95.48172760009766,15.0,3.5182723999023438
141,95.0,108.0,101.5,97.69944763183594,14.0,3.8005523681640625
142,98.0,111.0,104.5,99.91716766357422,14.0,4.582832336425781
143,100.0,113.0,106.5,102.1348876953125,14.0,4.3651123046875
144,103.0,116.0,109.5,104.35260772705078,14.0,5.147392272949219
145,105.0,118.0,111.5,106.57032012939453,14.0,4.929679870605469
146,107.0,121.0,114.0,108.78804016113281,15.0,5.2119598388671875
147,111.0,123.0,117.0,111.0057601928711,13.0,5.994239807128906
148,113.0,125.0,119.0,113.22348022460938,13.0,5.776519775390625
149,115.0,127.0,121.0,115.44119262695312,13.0,5.558807373046875
150,118.0,130.0,124.0,117.6589126586914,13.0,6.341087341308594
151,121.0,132.0,126.5,119.87663269042969,12.0,6.6233673095703125
152,124.0,135.0,129.5,122.09435272216797,12.0,7.405647277832031
153,126.0,137.0,131.5,124.31207275390625,12.0,7.18792724609375
154,129.0,139.0,134.0,126.52978515625,11.0,7.47021484375
155,131.0,142.0,136.5,128.7475128173828,12.0,7.7524871826171875
156,133.0,144.0,138.5,130.96522521972656,12.0,7.5347747802734375
157,136.0,146.0,141.0,133.1829376220703,11.0,7.8170623779296875
158,139.0,148.0,143.5,135.40066528320312,10.0,8.099334716796875
159,140.0,150.0,145.0,137.61837768554688,11.0,7.381622314453125
160,143.0,153.0,148.0,139.8361053466797,11.0,8.163894653320312
161,145.0,155.0,150.0,142.05381774902344,11.0,7.9461822509765625
162,148.0,157.0,152.5,144.2715301513672,10.0,8.228469848632812
163,150.0,159.0,154.5,146.4892578125,10.0,8.0107421875
164,152.0,162.0,157.0,148.70697021484375,11.0,8.29302978515625
165,154.0,163.0,158.5,150.92469787597656,10.0,7.5753021240234375
166,156.0,166.0,161.0,153.1424102783203,11.0,7.8575897216796875
167,158.0,168.0,163.0,155.36012268066406,11.0,7.6398773193359375
168,160.0,170.0,165.0,157.57785034179688,11.0,7.422149658203125
169,162.0,172.0,167.0,159.79556274414062,11.0,7.204437255859375
170,165.0,174.0,169.5,162.01329040527344,10.0,7.4867095947265625
171,167.0,176.0,171.5,164.2310028076172,10.0,7.2689971923828125
172,169.0,179.0,174.0,166.44871520996094,11.0,7.5512847900390625
173,171.0,181.0,176.0,168.66644287109375,11.0,7.33355712890625
174,173.0,183.0,178.0,170.8841552734375,11.0,7.1158447265625
175,175.0,185.0,180.0,173.1018829345703,11.0,6.8981170654296875
176,178.0,187.0,182.5,175.31959533691406,10.0,7.1804046630859375
177,179.0,189.0,184.0,177.5373077392578,11.0,6.4626922607421875
178,181.0,191.0,186.0,179.75503540039062,11.0,6.244964599609375
179,183.0,193.0,188.0,181.97274780273438,11.0,6.027252197265625
180,185.0,195.0,190.0,184.1904754638672,11.0,5.8095245361328125
181,187.0,197.0,192.0,186.40818786621094,11.0,5.5918121337890625
182,189.0,199.0,194.0,188.6259002685547,11.0,5.3740997314453125
183,191.0,201.0,196.0,190.8436279296875,11.0,5.1563720703125
184,193.0,203.0,198.0,193.06134033203125,11.0,4.93865966796875
185,195.0,205.0,200.0,195.279052734375,11.0,4.720947265625
186,197.0,207.0,202.0,197.4967803955078,11.0,4.5032196044921875
187,199.0,210.0,204.5,199.71449279785156,12.0,4.7855072021484375
188,201.0,211.0,206.0,201.93222045898438,11.0,4.067779541015625
189,202.0,213.0,207.5,204.14993286132812,12.0,3.350067138671875
190,204.0,215.0,209.5,206.36764526367188,12.0,3.132354736328125
191,206.0,217.0,211.5,208.5853729248047,12.0,2.9146270751953125
192,208.0,219.0,213.5,210.80308532714844,12.0,2.6969146728515625
193,210.0,221.0,215.5,213.02081298828125,12.0,2.47918701171875
194,212.0,223.0,217.5,215.238525390625,12.0,2.261474609375
195,214.0,224.0,219.0,217.45623779296875,11.0,1.54376220703125
196,216.0,226.0,221.0,219.67396545410156,11.0,1.3260345458984375
197,217.0,229.0,223.0,221.8916778564453,13.0,1.1083221435546875
198,219.0,230.0,224.5,224.10940551757812,12.0,0.390594482421875
199,221.0,232.0,226.5,226.32711791992188,12.0,0.172882080078125
200,223.0,234.0,228.5,228.54483032226562,12.0,-0.044830322265625
201,225.0,236.0,230.5,230.76255798339844,12.0,-0.2625579833984375
202,227.0,238.0,232.5,232.9802703857422,12.0,-0.4802703857421875
203,229.0,239.0,234.0,235.197998046875,11.0,-1.197998046875
204,231.0,241.0,236.0,237.41571044921875,11.0,-1.41571044921875
205,232.0,243.0,237.5,239.6334228515625,12.0,-2.1334228515625
206,234.0,245.0,239.5,241.8511505126953,12.0,-2.3511505126953125
207,236.0,248.0,242.0,244.06886291503906,13.0,-2.0688629150390625
