row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
194,1.0,4.0,2.5,4.069234848022461,4.0,-1.569234848022461
195,0.0,6.0,3.0,5.870451927185059,7.0,-2.8704519271850586
196,0.0,9.0,4.5,7.671668529510498,10.0,-3.171668529510498
197,0.0,11.0,5.5,9.472885131835938,12.0,-3.9728851318359375
198,2.0,14.0,8.0,11.274102210998535,13.0,-3.274102210998535
199,3.0,16.0,9.5,13.075319290161133,14.0,-3.575319290161133
200,7.0,19.0,13.0,14.87653636932373,13.0,-1.8765363693237305
201,10.0,21.0,15.5,16.677753448486328,12.0,-1.1777534484863281
202,12.0,24.0,18.0,18.47896957397461,13.0,-0.4789695739746094
203,15.0,26.0,20.5,20.280187606811523,12.0,0.21981239318847656
204,18.0,29.0,23.5,22.081403732299805,12.0,1.4185962677001953
205,21.0,31.0,26.0,23.882619857788086,11.0,2.117380142211914
206,23.0,33.0,28.0,25.683837890625,11.0,2.316162109375
207,25.0,36.0,30.5,27.48505401611328,12.0,3.0149459838867188
208,28.0,37.0,32.5,29.286270141601562,10.0,3.2137298583984375
209,30.0,40.0,35.0,31.087488174438477,11.0,3.9125118255615234
210,32.0,42.0,37.0,32.88870620727539,11.0,4.111293792724609
211,34.0,44.0,39.0,34.68992233276367,11.0,4.310077667236328
212,37.0,46.0,41.5,36.49113845825195,10.0,5.008861541748047
213,39.0,48.0,43.5,38.292354583740234,10.0,5.207645416259766
214,41.0,50.0,45.5,40.093570709228516,10.0,5.406429290771484
215,43.0,52.0,47.5,41.89479064941406,10.0,5.6052093505859375
216,45.0,54.0,49.5,43.696006774902344,10.0,5.803993225097656
217,47.0,55.0,51.0,45.497222900390625,9.0,5.502777099609375
218,49.0,57.0,53.0,47.298439025878906,9.0,5.701560974121094
219,51.0,59.0,55.0,49.09965515136719,9.0,5.9003448486328125
220,54.0,61.0,57.5,50.900875091552734,8.0,6.599124908447266
221,56.0,63.0,59.5,52.702091217041016,8.0,6.797908782958984
222,57.0,65.0,61.0,54.5033073425293,9.0,6.496692657470703
223,59.0,66.0,62.5,56.30452346801758,8.0,6.195476531982422
224,60.0,67.0,63.5,58.10573959350586,8.0,5.394260406494141
225,62.0,69.0,65.5,59.90695571899414,8.0,5.593044281005859
226,64.0,71.0,67.5,61.70817565917969,8.0,5.7918243408203125
