row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
0,255.0,257.0,256.0,251.0719757080078,3.0,4.9280242919921875
1,254.0,258.0,256.0,250.69700622558594,5.0,5.3029937744140625
2,254.0,258.0,256.0,250.322021484375,5.0,5.677978515625
3,253.0,258.0,255.5,249.94703674316406,6.0,5.5529632568359375
4,253.0,258.0,255.5,249.5720672607422,6.0,5.9279327392578125
5,252.0,257.0,254.5,249.19708251953125,6.0,5.30291748046875
6,252.0,257.0,254.5,248.8220977783203,6.0,5.6779022216796875
7,251.0,257.0,254.0,248.44712829589844,7.0,5.5528717041015625
8,251.0,257.0,254.0,248.0721435546875,7.0,5.9278564453125
9,250.0,256.0,253.0,247.69715881347656,7.0,5.3028411865234375
10,250.0,256.0,253.0,247.3221893310547,7.0,5.6778106689453125
11,250.0,256.0,253.0,246.94720458984375,7.0,6.05279541015625
12,249.0,256.0,252.5,246.5722198486328,8.0,5.9277801513671875
13,249.0,255.0,252.0,246.19725036621094,7.0,5.8027496337890625
14,248.0,255.0,251.5,245.822265625,8.0,5.677734375
15,248.0,255.0,251.5,245.44728088378906,8.0,6.0527191162109375
16,248.0,255.0,251.5,245.07229614257812,8.0,6.427703857421875
17,248.0,254.0,251.0,244.69732666015625,7.0,6.30267333984375
18,248.0,254.0,251.0,244.3223419189453,7.0,6.6776580810546875
19,247.0,254.0,250.5,243.94735717773438,8.0,6.552642822265625
20,247.0,254.0,250.5,243.5723876953125,8.0,6.9276123046875
21,247.0,253.0,250.0,243.19740295410156,7.0,6.8025970458984375
22,247.0,253.0,250.0,242.82241821289062,7.0,7.177581787109375
23,246.0,253.0,249.5,242.44744873046875,8.0,7.05255126953125
24,246.0,252.0,249.0,242.0724639892578,7.0,6.9275360107421875
25,246.0,252.0,249.0,241.69747924804688,7.0,7.302520751953125
26,246.0,252.0,249.0,241.322509765625,7.0,7.677490234375
27,246.0,252.0,249.0,240.94752502441406,7.0,8.052474975585938
28,245.0,251.0,248.0,240.57254028320312,7.0,7.427459716796875
29,245.0,251.0,248.0,240.19757080078125,7.0,7.80242919921875
30,245.0,251.0,248.0,239.8225860595703,7.0,8.177413940429688
31,244.0,250.0,247.0,239.44760131835938,7.0,7.552398681640625
32,244.0,250.0,247.0,239.0726318359375,7.0,7.9273681640625
33,244.0,250.0,247.0,238.69764709472656,7.0,8.302352905273438
34,244.0,249.0,246.5,238.32266235351562,6.0,8.177337646484375
35,243.0,249.0,246.0,237.94769287109375,7.0,8.05230712890625
36,243.0,248.0,245.5,237.5727081298828,6.0,7.9272918701171875
37,243.0,248.0,245.5,237.19772338867188,6.0,8.302276611328125
38,242.0,248.0,245.0,236.82275390625,7.0,8.17724609375
39,242.0,248.0,245.0,236.44776916503906,7.0,8.552230834960938
40,242.0,247.0,244.5,236.07278442382812,6.0,8.427215576171875
41,241.0,247.0,244.0,235.69781494140625,7.0,8.30218505859375
42,241.0,247.0,244.0,235.3228302001953,7.0,8.677169799804688
43,240.0,246.0,243.0,234.94784545898438,7.0,8.052154541015625
44,240.0,246.0,243.0,234.5728759765625,7.0,8.4271240234375
45,239.0,245.0,242.0,234.19789123535156,7.0,7.8021087646484375
46,239.0,245.0,242.0,233.82290649414062,7.0,8.177093505859375
47,239.0,244.0,241.5,233.44793701171875,6.0,8.05206298828125
48,238.0,244.0,241.0,233.0729522705078,7.0,7.9270477294921875
49,238.0,244.0,241.0,232.69796752929688,7.0,8.302032470703125
50,237.0,243.0,240.0,232.322998046875,7.0,7.677001953125
51,237.0,243.0,240.0,231.94801330566406,7.0,8.051986694335938
52,237.0,242.0,239.5,231.57302856445312,6.0,7.926971435546875
