row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
290,436.0,443.0,439.5,454.90185546875,8.0,-15.40185546875
291,433.0,443.0,438.0,453.4825744628906,11.0,-15.482574462890625
292,432.0,443.0,437.5,452.06329345703125,12.0,-14.56329345703125
293,431.0,443.0,437.0,450.6440124511719,13.0,-13.644012451171875
294,430.0,441.0,435.5,449.2247314453125,12.0,-13.7247314453125
295,428.0,439.0,433.5,447.8054504394531,12.0,-14.305450439453125
296,427.0,437.0,432.0,446.3861389160156,11.0,-14.386138916015625
297,426.0,436.0,431.0,444.96685791015625,11.0,-13.96685791015625
298,425.0,434.0,429.5,443.5475769042969,10.0,-14.047576904296875
299,423.0,433.0,428.0,442.1282958984375,11.0,-14.1282958984375
300,422.0,431.0,426.5,440.7090148925781,10.0,-14.209014892578125
301,421.0,430.0,425.5,439.28973388671875,10.0,-13.78973388671875
302,420.0,428.0,424.0,437.8704528808594,9.0,-13.870452880859375
303,419.0,427.0,423.0,436.451171875,9.0,-13.451171875
304,418.0,426.0,422.0,435.0318603515625,9.0,-13.0318603515625
305,416.0,425.0,420.5,433.6125793457031,10.0,-13.112579345703125
306,415.0,423.0,419.0,432.19329833984375,9.0,-13.19329833984375
307,414.0,423.0,418.5,430.7740173339844,10.0,-12.274017333984375
308,413.0,421.0,417.0,429.354736328125,9.0,-12.354736328125
309,412.0,421.0,416.5,427.9354553222656,10.0,-11.435455322265625
310,411.0,419.0,415.0,426.51617431640625,9.0,-11.51617431640625
311,409.0,418.0,413.5,425.0968933105469,10.0,-11.596893310546875
312,408.0,417.0,412.5,423.6775817871094,10.0,-11.177581787109375
313,407.0,416.0,411.5,422.25830078125,10.0,-10.75830078125
314,406.0,414.0,410.0,420.8390197753906,9.0,-10.839019775390625
315,405.0,413.0,409.0,419.41973876953125,9.0,-10.41973876953125
316,404.0,412.0,408.0,418.0004577636719,9.0,-10.000457763671875
317,403.0,411.0,407.0,416.5811767578125,9.0,-9.5811767578125
318,402.0,409.0,405.5,415.1618957519531,8.0,-9.661895751953125
319,401.0,408.0,404.5,413.74261474609375,8.0,-9.24261474609375
320,400.0,407.0,403.5,412.32330322265625,8.0,-8.82330322265625
321,399.0,406.0,402.5,410.9040222167969,8.0,-8.404022216796875
322,398.0,405.0,401.5,409.4847412109375,8.0,-7.9847412109375
323,397.0,404.0,400.5,408.0654602050781,8.0,-7.565460205078125
324,396.0,403.0,399.5,406.64617919921875,8.0,-7.14617919921875
325,394.0,402.0,398.0,405.2268981933594,9.0,-7.226898193359375
326,393.0,401.0,397.0,403.8076171875,9.0,-6.8076171875
327,392.0,399.0,395.5,402.3883361816406,8.0,-6.888336181640625
328,391.0,398.0,394.5,400.96905517578125,8.0,-6.46905517578125
329,390.0,397.0,393.5,399.54974365234375,8.0,-6.04974365234375
330,390.0,397.0,393.5,398.1304626464844,8.0,-4.630462646484375
331,389.0,395.0,392.0,396.711181640625,7.0,-4.711181640625
332,388.0,394.0,391.0,395.2919006347656,7.0,-4.291900634765625
333,387.0,393.0,390.0,393.87261962890625,7.0,-3.87261962890625
334,386.0,393.0,389.5,392.4533386230469,8.0,-2.953338623046875
335,385.0,392.0,388.5,391.0340576171875,8.0,-2.5340576171875
336,384.0,391.0,387.5,389.6147766113281,8.0,-2.114776611328125
337,383.0,390.0,386.5,388.1954650878906,8.0,-1.695465087890625
338,382.0,388.0,385.0,386.77618408203125,7.0,-1.77618408203125
339,381.0,387.0,384.0,385.3569030761719,7.0,-1.356903076171875
340,380.0,386.0,383.0,383.9376220703125,7.0,-0.9376220703125
341,379.0,386.0,382.5,382.5183410644531,8.0,-0.018341064453125
342,378.0,385.0,381.5,381.09906005859375,8.0,0.40093994140625
343,377.0,383.0,380.0,379.6797790527344,7.0,0.320220947265625
344,376.0,382.0,379.0,378.260498046875,7.0,0.739501953125
345,375.0,381.0,378.0,376.8411865234375,7.0,1.1588134765625
346,374.0,380.0,377.0,375.4219055175781,7.0,1.578094482421875
347,372.0,379.0,375.5,374.00262451171875,8.0,1.49737548828125
348,371.0,378.0,374.5,372.5833435058594,8.0,1.916656494140625
349,370.0,377.0,373.5,371.1640625,8.0,2.3359375
350,370.0,376.0,373.0,369.7447814941406,7.0,3.255218505859375
351,369.0,375.0,372.0,368.32550048828125,7.0,3.67449951171875
352,368.0,374.0,371.0,366.9062194824219,7.0,4.093780517578125
353,367.0,373.0,370.0,365.4869384765625,7.0,4.5130615234375
354,366.0,372.0,369.0,364.067626953125,7.0,4.932373046875
355,364.0,371.0,367.5,362.6483459472656,8.0,4.851654052734375
356,363.0,370.0,366.5,361.22906494140625,8.0,5.27093505859375
357,363.0,369.0,366.0,359.8097839355469,7.0,6.190216064453125
358,362.0,368.0,365.0,358.3905029296875,7.0,6.6094970703125
359,360.0,367.0,363.5,356.9712219238281,8.0,6.528778076171875
360,359.0,366.0,362.5,355.55194091796875,8.0,6.94805908203125
361,358.0,365.0,361.5,354.1326599121094,8.0,7.367340087890625
362,357.0,364.0,360.5,352.7133483886719,8.0,7.786651611328125
363,356.0,363.0,359.5,351.2940673828125,8.0,8.2059326171875
364,355.0,362.0,358.5,349.8747863769531,8.0,8.625213623046875
365,354.0,361.0,357.5,348.45550537109375,8.0,9.04449462890625
366,353.0,360.0,356.5,347.0362243652344,8.0,9.463775634765625
367,352.0,359.0,355.5,345.616943359375,8.0,9.883056640625
368,351.0,358.0,354.5,344.1976623535156,8.0,10.302337646484375
369,350.0,357.0,353.5,342.77838134765625,8.0,10.72161865234375
370,349.0,356.0,352.5,341.35906982421875,8.0,11.14093017578125
371,347.0,355.0,351.0,339.9397888183594,9.0,11.060211181640625
372,346.0,354.0,350.0,338.5205078125,9.0,11.4794921875
373,345.0,353.0,349.0,337.1012268066406,9.0,11.898773193359375
374,344.0,352.0,348.0,335.68194580078125,9.0,12.31805419921875
375,342.0,351.0,346.5,334.2626647949219,10.0,12.237335205078125
376,341.0,350.0,345.5,332.8433837890625,10.0,12.6566162109375
377,340.0,349.0,344.5,331.4241027832031,10.0,13.075897216796875
378,339.0,347.0,343.0,330.0047912597656,9.0,12.995208740234375
379,338.0,346.0,342.0,328.58551025390625,9.0,13.41448974609375
380,337.0,345.0,341.0,327.1662292480469,9.0,13.833770751953125
381,336.0,344.0,340.0,325.7469482421875,9.0,14.2530517578125
382,334.0,343.0,338.5,324.3276672363281,10.0,14.172332763671875
383,333.0,342.0,337.5,322.90838623046875,10.0,14.59161376953125
384,332.0,341.0,336.5,321.4891052246094,10.0,15.010894775390625
385,331.0,340.0,335.5,320.06982421875,10.0,15.43017578125
386,329.0,338.0,333.5,318.6505432128906,10.0,14.849456787109375
387,328.0,337.0,332.5,317.2312316894531,10.0,15.268768310546875
388,327.0,336.0,331.5,315.81195068359375,10.0,15.68804931640625
389,325.0,334.0,329.5,314.3926696777344,10.0,15.107330322265625
390,324.0,333.0,328.5,312.973388671875,10.0,15.526611328125
391,323.0,332.0,327.5,311.5541076660156,10.0,15.945892333984375
392,321.0,331.0,326.0,310.13482666015625,11.0,15.86517333984375
393,320.0,330.0,325.0,308.7155456542969,11.0,16.284454345703125
394,319.0,329.0,324.0,307.2962646484375,11.0,16.7037353515625
395,317.0,328.0,322.5,305.876953125,12.0,16.623046875
396,316.0,326.0,321.0,304.4576721191406,11.0,16.542327880859375
