row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
202,508.0,510.0,509.0,512.7645263671875,3.0,-3.7645263671875
203,507.0,511.0,509.0,511.5391845703125,5.0,-2.5391845703125
204,506.0,511.0,508.5,510.3138732910156,6.0,-1.813873291015625
205,505.0,511.0,508.0,509.08856201171875,7.0,-1.08856201171875
206,504.0,511.0,507.5,507.8632507324219,8.0,-0.363250732421875
207,503.0,511.0,507.0,506.637939453125,9.0,0.362060546875
208,502.0,510.0,506.0,505.41259765625,9.0,0.58740234375
209,501.0,510.0,505.5,504.1872863769531,10.0,1.312713623046875
210,499.0,509.0,504.0,502.96197509765625,11.0,1.03802490234375
211,498.0,508.0,503.0,501.7366638183594,11.0,1.263336181640625
212,497.0,507.0,502.0,500.5113525390625,11.0,1.4886474609375
213,495.0,506.0,500.5,499.2860412597656,12.0,1.213958740234375
214,494.0,505.0,499.5,498.06072998046875,12.0,1.43927001953125
215,493.0,503.0,498.0,496.83538818359375,11.0,1.16461181640625
216,492.0,502.0,497.0,495.6100769042969,11.0,1.389923095703125
217,491.0,501.0,496.0,494.384765625,11.0,1.615234375
218,490.0,500.0,495.0,493.1594543457031,11.0,1.840545654296875
219,488.0,499.0,493.5,491.93414306640625,12.0,1.56585693359375
220,487.0,497.0,492.0,490.7088317871094,11.0,1.291168212890625
221,485.0,496.0,490.5,489.4835205078125,12.0,1.0164794921875
222,484.0,495.0,489.5,488.2581787109375,12.0,1.2418212890625
223,483.0,493.0,488.0,487.0328674316406,11.0,0.967132568359375
224,482.0,492.0,487.0,485.80755615234375,11.0,1.19244384765625
225,480.0,491.0,485.5,484.5822448730469,12.0,0.917755126953125
226,479.0,490.0,484.5,483.35693359375,12.0,1.14306640625
227,478.0,488.0,483.0,482.1316223144531,11.0,0.868377685546875
228,477.0,487.0,482.0,480.90631103515625,11.0,1.09368896484375
229,476.0,486.0,481.0,479.68096923828125,11.0,1.31903076171875
230,474.0,484.0,479.0,478.4556579589844,11.0,0.544342041015625
231,473.0,483.0,478.0,477.2303466796875,11.0,0.7696533203125
232,471.0,482.0,476.5,476.0050354003906,12.0,0.494964599609375
233,470.0,481.0,475.5,474.77972412109375,12.0,0.72027587890625
234,469.0,479.0,474.0,473.5544128417969,11.0,0.445587158203125
235,468.0,478.0,473.0,472.3291015625,11.0,0.6708984375
236,467.0,477.0,472.0,471.103759765625,11.0,0.896240234375
237,465.0,475.0,470.0,469.8784484863281,11.0,0.121551513671875
238,464.0,474.0,469.0,468.65313720703125,11.0,0.34686279296875
239,463.0,473.0,468.0,467.4278259277344,11.0,0.572174072265625
240,462.0,472.0,467.0,466.2025146484375,11.0,0.7974853515625
241,460.0,470.0,465.0,464.9772033691406,11.0,0.022796630859375
242,459.0,469.0,464.0,463.7518615722656,11.0,0.248138427734375
243,458.0,467.0,462.5,462.52655029296875,10.0,-0.02655029296875
244,456.0,466.0,461.0,461.3012390136719,11.0,-0.301239013671875
245,455.0,465.0,460.0,460.075927734375,11.0,-0.075927734375
246,454.0,463.0,458.5,458.8506164550781,10.0,-0.350616455078125
247,453.0,462.0,457.5,457.62530517578125,10.0,-0.12530517578125
248,451.0,461.0,456.0,456.3999938964844,11.0,-0.399993896484375
249,450.0,459.0,454.5,455.1746520996094,10.0,-0.674652099609375
250,449.0,458.0,453.5,453.9493408203125,10.0,-0.4493408203125
251,447.0,457.0,452.0,452.7240295410156,11.0,-0.724029541015625
252,446.0,455.0,450.5,451.49871826171875,10.0,-0.99871826171875
253,445.0,454.0,449.5,450.2734069824219,10.0,-0.773406982421875
254,444.0,453.0,448.5,449.048095703125,10.0,-0.548095703125
255,442.0,452.0,447.0,447.8227844238281,11.0,-0.822784423828125
256,441.0,450.0,445.5,446.5974426269531,10.0,-1.097442626953125
257,440.0,449.0,444.5,445.37213134765625,10.0,-0.87213134765625
258,438.0,448.0,443.0,444.1468200683594,11.0,-1.146820068359375
259,437.0,447.0,442.0,442.9215087890625,11.0,-0.9215087890625
260,436.0,445.0,440.5,441.6961975097656,10.0,-1.196197509765625
261,434.0,444.0,439.0,440.47088623046875,11.0,-1.47088623046875
262,433.0,443.0,438.0,439.2455749511719,11.0,-1.245574951171875
263,432.0,441.0,436.5,438.0202331542969,10.0,-1.520233154296875
264,431.0,440.0,435.5,436.794921875,10.0,-1.294921875
265,430.0,439.0,434.5,435.5696105957031,10.0,-1.069610595703125
266,428.0,437.0,432.5,434.34429931640625,10.0,-1.84429931640625
267,427.0,436.0,431.5,433.1189880371094,10.0,-1.618988037109375
268,426.0,434.0,430.0,431.8936767578125,9.0,-1.8936767578125
269,425.0,433.0,429.0,430.6683654785156,9.0,-1.668365478515625
270,423.0,432.0,427.5,429.4430236816406,10.0,-1.943023681640625
271,422.0,431.0,426.5,428.21771240234375,10.0,-1.71771240234375
272,421.0,429.0,425.0,426.9924011230469,9.0,-1.992401123046875
273,420.0,428.0,424.0,425.76708984375,9.0,-1.76708984375
274,418.0,427.0,422.5,424.5417785644531,10.0,-2.041778564453125
275,417.0,426.0,421.5,423.31646728515625,10.0,-1.81646728515625
276,416.0,424.0,420.0,422.0911560058594,9.0,-2.091156005859375
277,415.0,423.0,419.0,420.8658142089844,9.0,-1.865814208984375
278,414.0,422.0,418.0,419.6405029296875,9.0,-1.6405029296875
279,412.0,421.0,416.5,418.4151916503906,10.0,-1.915191650390625
280,411.0,419.0,415.0,417.18988037109375,9.0,-2.18988037109375
281,409.0,418.0,413.5,415.9645690917969,10.0,-2.464569091796875
282,408.0,417.0,412.5,414.7392578125,10.0,-2.2392578125
283,407.0,415.0,411.0,413.5139465332031,9.0,-2.513946533203125
284,406.0,414.0,410.0,412.2886047363281,9.0,-2.288604736328125
285,405.0,413.0,409.0,411.06329345703125,9.0,-2.06329345703125
286,404.0,412.0,408.0,409.8379821777344,9.0,-1.837982177734375
287,402.0,410.0,406.0,408.6126708984375,9.0,-2.6126708984375
288,401.0,409.0,405.0,407.3873596191406,9.0,-2.387359619140625
289,400.0,408.0,404.0,406.16204833984375,9.0,-2.16204833984375
290,399.0,407.0,403.0,404.93670654296875,9.0,-1.93670654296875
291,397.0,405.0,401.0,403.7113952636719,9.0,-2.711395263671875
292,396.0,404.0,400.0,402.486083984375,9.0,-2.486083984375
293,395.0,403.0,399.0,401.2607727050781,9.0,-2.260772705078125
294,394.0,401.0,397.5,400.03546142578125,8.0,-2.53546142578125
295,392.0,400.0,396.0,398.8101501464844,9.0,-2.810150146484375
296,391.0,399.0,395.0,397.5848388671875,9.0,-2.5848388671875
297,390.0,398.0,394.0,396.3594970703125,9.0,-2.3594970703125
