row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
315,417.0,420.0,418.5,413.1016845703125,4.0,5.3983154296875
316,409.0,421.0,415.0,405.15899658203125,13.0,9.84100341796875
317,391.0,422.0,406.5,397.21630859375,32.0,9.28369140625
318,353.0,422.0,387.5,389.27362060546875,70.0,-1.77362060546875
319,343.0,422.0,382.5,381.3309326171875,80.0,1.1690673828125
320,329.0,421.0,375.0,373.3882141113281,93.0,1.611785888671875
321,323.0,413.0,368.0,365.4455261230469,91.0,2.554473876953125
322,316.0,400.0,358.0,357.5028381347656,85.0,0.497161865234375
323,311.0,341.0,326.0,349.5601501464844,31.0,-23.560150146484375
324,305.0,331.0,318.0,341.6174621582031,27.0,-23.617462158203125
325,301.0,323.0,312.0,333.6747741699219,23.0,-21.674774169921875
326,296.0,317.0,306.5,325.7320861816406,22.0,-19.232086181640625
327,291.0,312.0,301.5,317.7893981933594,22.0,-16.289398193359375
328,287.0,308.0,297.5,309.8467102050781,22.0,-12.346710205078125
329,284.0,303.0,293.5,301.9040222167969,20.0,-8.404022216796875
330,280.0,299.0,289.5,293.9613037109375,20.0,-4.4613037109375
331,275.0,296.0,285.5,286.01861572265625,22.0,-0.51861572265625
332,272.0,292.0,282.0,278.075927734375,21.0,3.924072265625
333,268.0,289.0,278.5,270.13323974609375,22.0,8.36676025390625
334,263.0,284.0,273.5,262.1905517578125,22.0,11.3094482421875
335,260.0,281.0,270.5,254.24786376953125,22.0,16.25213623046875
336,256.0,277.0,266.5,246.30517578125,22.0,20.19482421875
337,251.0,273.0,262.0,238.3624725341797,23.0,23.637527465820312
338,246.0,269.0,257.5,230.41978454589844,24.0,27.080215454101562
339,241.0,264.0,252.5,222.4770965576172,24.0,30.022903442382812
340,237.0,260.0,248.5,214.53440856933594,24.0,33.96559143066406
341,229.0,257.0,243.0,206.5917205810547,29.0,36.40827941894531
342,221.0,251.0,236.0,198.64901733398438,31.0,37.350982666015625
343,139.0,247.0,193.0,190.70632934570312,109.0,2.293670654296875
344,126.0,241.0,183.5,182.76364135742188,116.0,0.736358642578125
345,119.0,233.0,176.0,174.82095336914062,115.0,1.179046630859375
346,112.0,225.0,168.5,166.87826538085938,114.0,1.621734619140625
347,106.0,210.0,158.0,158.93556213378906,105.0,-0.9355621337890625
348,102.0,145.0,123.5,150.9928741455078,44.0,-27.492874145507812
349,97.0,129.0,113.0,143.05018615722656,33.0,-30.050186157226562
350,92.0,121.0,106.5,135.1074981689453,30.0,-28.607498168945312
351,88.0,112.0,100.0,127.16480255126953,25.0,-27.16480255126953
352,84.0,107.0,95.5,119.22211456298828,24.0,-23.72211456298828
353,80.0,100.0,90.0,111.27942657470703,21.0,-21.27942657470703
354,75.0,96.0,85.5,103.33673095703125,22.0,-17.83673095703125
355,71.0,91.0,81.0,95.39404296875,21.0,-14.39404296875
356,67.0,86.0,76.5,87.45134735107422,20.0,-10.951347351074219
357,62.0,81.0,71.5,79.50865936279297,20.0,-8.008659362792969
358,57.0,75.0,66.0,71.56597137451172,19.0,-5.565971374511719
359,52.0,72.0,62.0,63.62327575683594,21.0,-1.6232757568359375
360,45.0,68.0,56.5,55.68058395385742,24.0,0.8194160461425781
361,39.0,64.0,51.5,47.73789596557617,26.0,3.762104034423828
362,31.0,58.0,44.5,39.795204162597656,28.0,4.704795837402344
363,17.0,54.0,35.5,31.85251235961914,38.0,3.6474876403808594
364,2.0,49.0,25.5,23.909820556640625,48.0,1.590179443359375
365,1.0,42.0,21.5,15.967130661010742,42.0,5.532869338989258
366,1.0,37.0,19.0,8.024439811706543,37.0,10.975560188293457
367,1.0,30.0,15.5,0.08174829930067062,30.0,15.418251991271973
368,2.0,19.0,10.5,-7.860942840576172,18.0,18.360942840576172
