row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
0,47.0,50.0,48.5,38.216278076171875,4.0,10.283721923828125
1,46.0,52.0,49.0,39.00056457519531,7.0,9.999435424804688
2,46.0,53.0,49.5,39.78485107421875,8.0,9.71514892578125
3,46.0,54.0,50.0,40.56913757324219,9.0,9.430862426757812
4,47.0,54.0,50.5,41.353424072265625,8.0,9.146575927734375
5,48.0,55.0,51.5,42.13771057128906,8.0,9.362289428710938
6,49.0,56.0,52.5,42.9219970703125,8.0,9.5780029296875
7,49.0,56.0,52.5,43.70628356933594,8.0,8.793716430664062
8,50.0,57.0,53.5,44.490570068359375,8.0,9.009429931640625
9,51.0,58.0,54.5,45.27485656738281,8.0,9.225143432617188
10,52.0,59.0,55.5,46.05914306640625,8.0,9.44085693359375
11,53.0,59.0,56.0,46.84342956542969,7.0,9.156570434570312
12,53.0,60.0,56.5,47.627716064453125,8.0,8.872283935546875
13,54.0,61.0,57.5,48.41200637817383,8.0,9.087993621826172
14,55.0,62.0,58.5,49.196292877197266,8.0,9.303707122802734
15,56.0,63.0,59.5,49.9805793762207,8.0,9.519420623779297
16,57.0,63.0,60.0,50.76486587524414,7.0,9.23513412475586
17,57.0,64.0,60.5,51.54915237426758,8.0,8.950847625732422
18,58.0,65.0,61.5,52.333438873291016,8.0,9.166561126708984
19,59.0,65.0,62.0,53.11772537231445,7.0,8.882274627685547
20,59.0,66.0,62.5,53.90201187133789,8.0,8.59798812866211
21,60.0,67.0,63.5,54.68629837036133,8.0,8.813701629638672
22,61.0,68.0,64.5,55.470584869384766,8.0,9.029415130615234
23,62.0,68.0,65.0,56.2548713684082,7.0,8.745128631591797
24,62.0,69.0,65.5,57.03915786743164,8.0,8.46084213256836
25,63.0,70.0,66.5,57.82344436645508,8.0,8.676555633544922
26,64.0,71.0,67.5,58.607730865478516,8.0,8.892269134521484
27,64.0,71.0,67.5,59.39201736450195,8.0,8.107982635498047
28,65.0,72.0,68.5,60.17630386352539,8.0,8.32369613647461
29,66.0,72.0,69.0,60.96059036254883,7.0,8.039409637451172
30,67.0,73.0,70.0,61.74488067626953,7.0,8.255119323730469
31,67.0,74.0,70.5,62.52916717529297,8.0,7.970832824707031
32,68.0,75.0,71.5,63.313453674316406,8.0,8.186546325683594
33,69.0,75.0,72.0,64.09774017333984,7.0,7.902259826660156
34,70.0,76.0,73.0,64.88202667236328,7.0,8.117973327636719
35,70.0,77.0,73.5,65.66631317138672,8.0,7.833686828613281
36,71.0,78.0,74.5,66.45059967041016,8.0,8.049400329589844
37,72.0,78.0,75.0,67.2348861694336,7.0,7.765113830566406
38,73.0,79.0,76.0,68.01917266845703,7.0,7.980827331542969
39,73.0,80.0,76.5,68.80345916748047,8.0,7.696540832519531
40,74.0,80.0,77.0,69.5877456665039,7.0,7.412254333496094
41,74.0,81.0,77.5,70.37203216552734,8.0,7.127967834472656
42,75.0,81.0,78.0,71.15631866455078,7.0,6.843681335449219
43,76.0,82.0,79.0,71.94060516357422,7.0,7.059394836425781
44,77.0,83.0,80.0,72.72489166259766,7.0,7.275108337402344
45,77.0,83.0,80.0,73.5091781616211,7.0,6.490821838378906
46,78.0,84.0,81.0,74.29346466064453,7.0,6.706535339355469
47,78.0,85.0,81.5,75.07775115966797,8.0,6.422248840332031
48,79.0,85.0,82.0,75.8620376586914,7.0,6.137962341308594
49,80.0,86.0,83.0,76.64632415771484,7.0,6.353675842285156
50,80.0,87.0,83.5,77.43061065673828,8.0,6.069389343261719
51,81.0,87.0,84.0,78.21489715576172,7.0,5.785102844238281
52,82.0,88.0,85.0,78.99918365478516,7.0,6.000816345214844
53,83.0,88.0,85.5,79.7834701538086,6.0,5.716529846191406
54,83.0,89.0,86.0,80.56776428222656,7.0,5.4322357177734375
55,84.0,89.0,86.5,81.35205078125,6.0,5.14794921875
56,85.0,90.0,87.5,82.13633728027344,6.0,5.3636627197265625
57,85.0,91.0,88.0,82.92062377929688,7.0,5.079376220703125
58,86.0,91.0,88.5,83.70491027832031,6.0,4.7950897216796875
59,86.0,92.0,89.0,84.48919677734375,7.0,4.51080322265625
60,87.0,93.0,90.0,85.27348327636719,7.0,4.7265167236328125
61,88.0,93.0,90.5,86.05776977539062,6.0,4.442230224609375
62,89.0,94.0,91.5,86.84205627441406,6.0,4.6579437255859375
63,89.0,95.0,92.0,87.6263427734375,7.0,4.3736572265625
64,90.0,95.0,92.5,88.41062927246094,6.0,4.0893707275390625
65,90.0,96.0,93.0,89.19491577148438,7.0,3.805084228515625
66,91.0,96.0,93.5,89.97920227050781,6.0,3.5207977294921875
67,92.0,97.0,94.5,90.76348876953125,6.0,3.73651123046875
68,92.0,98.0,95.0,91.54777526855469,7.0,3.4522247314453125
69,93.0,98.0,95.5,92.33206176757812,6.0,3.167938232421875
70,94.0,99.0,96.5,93.11634826660156,6.0,3.3836517333984375
71,94.0,100.0,97.0,93.900634765625,7.0,3.099365234375
72,95.0,100.0,97.5,94.68492126464844,6.0,2.8150787353515625
73,95.0,101.0,98.0,95.46920776367188,7.0,2.530792236328125
74,96.0,101.0,98.5,96.25349426269531,6.0,2.2465057373046875
75,97.0,102.0,99.5,97.03778076171875,6.0,2.46221923828125
76,97.0,103.0,100.0,97.82206726074219,7.0,2.1779327392578125
77,98.0,103.0,100.5,98.60635375976562,6.0,1.893646240234375
78,99.0,104.0,101.5,99.39064025878906,6.0,2.1093597412109375
79,99.0,105.0,102.0,100.1749267578125,7.0,1.8250732421875
80,100.0,105.0,102.5,100.95921325683594,6.0,1.5407867431640625
81,101.0,106.0,103.5,101.74349975585938,6.0,1.756500244140625
82,101.0,106.0,103.5,102.52778625488281,6.0,0.9722137451171875
83,102.0,107.0,104.5,103.31207275390625,6.0,1.18792724609375
84,103.0,108.0,105.5,104.09635925292969,6.0,1.4036407470703125
85,103.0,108.0,105.5,104.88064575195312,6.0,0.619354248046875
86,104.0,109.0,106.5,105.66493225097656,6.0,0.8350677490234375
87,104.0,109.0,106.5,106.44922637939453,6.0,0.05077362060546875
88,105.0,110.0,107.5,107.23351287841797,6.0,0.26648712158203125
89,106.0,111.0,108.5,108.0177993774414,6.0,0.48220062255859375
90,106.0,111.0,108.5,108.80208587646484,6.0,-0.30208587646484375
91,107.0,112.0,109.5,109.58637237548828,6.0,-0.08637237548828125
