row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
201,1.0,3.0,2.0,42.2843132019043,3.0,-40.2843132019043
202,0.0,7.0,3.5,59.17156982421875,8.0,-55.67156982421875
203,0.0,37.0,18.5,76.05882263183594,38.0,-57.55882263183594
204,0.0,54.0,27.0,92.94607543945312,55.0,-65.94607543945312
205,0.0,67.0,33.5,109.83333587646484,68.0,-76.33333587646484
206,1.0,349.0,175.0,126.72058868408203,349.0,48.27941131591797
207,2.0,379.0,190.5,143.60784912109375,378.0,46.89215087890625
208,49.0,402.0,225.5,160.49510192871094,354.0,65.00489807128906
209,61.0,508.0,284.5,177.38235473632812,448.0,107.11764526367188
210,81.0,508.0,294.5,194.2696075439453,428.0,100.23039245605469
211,89.0,508.0,298.5,211.1568603515625,420.0,87.3431396484375
212,103.0,499.0,301.0,228.0441131591797,397.0,72.95588684082031
213,113.0,489.0,301.0,244.93136596679688,377.0,56.068634033203125
214,124.0,455.0,289.5,261.8186340332031,332.0,27.681365966796875
215,132.0,248.0,190.0,278.70587158203125,117.0,-88.70587158203125
216,149.0,235.0,192.0,295.5931396484375,87.0,-103.5931396484375
217,161.0,217.0,189.0,312.4803771972656,57.0,-123.48037719726562
