row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
0,304.0,307.0,305.5,305.5511169433594,4.0,-0.051116943359375
1,303.0,308.0,305.5,305.17474365234375,6.0,0.32525634765625
2,303.0,308.0,305.5,304.7983703613281,6.0,0.701629638671875
3,303.0,308.0,305.5,304.4219970703125,6.0,1.0780029296875
4,303.0,308.0,305.5,304.0456237792969,6.0,1.454376220703125
5,302.0,308.0,305.0,303.66925048828125,7.0,1.33074951171875
6,302.0,308.0,305.0,303.29290771484375,7.0,1.70709228515625
7,302.0,307.0,304.5,302.9165344238281,6.0,1.583465576171875
8,302.0,307.0,304.5,302.5401611328125,6.0,1.9598388671875
9,301.0,306.0,303.5,302.1637878417969,6.0,1.336212158203125
10,301.0,306.0,303.5,301.78741455078125,6.0,1.71258544921875
11,301.0,306.0,303.5,301.4110412597656,6.0,2.088958740234375
12,300.0,305.0,302.5,301.03466796875,6.0,1.46533203125
13,300.0,305.0,302.5,300.6582946777344,6.0,1.841705322265625
14,300.0,305.0,302.5,300.2819519042969,6.0,2.218048095703125
15,300.0,305.0,302.5,299.90557861328125,6.0,2.59442138671875
16,299.0,304.0,301.5,299.5292053222656,6.0,1.970794677734375
17,299.0,304.0,301.5,299.15283203125,6.0,2.34716796875
18,299.0,304.0,301.5,298.7764587402344,6.0,2.723541259765625
19,298.0,303.0,300.5,298.40008544921875,6.0,2.09991455078125
20,298.0,303.0,300.5,298.0237121582031,6.0,2.476287841796875
21,298.0,303.0,300.5,297.6473388671875,6.0,2.8526611328125
22,297.0,302.0,299.5,297.2709655761719,6.0,2.229034423828125
23,297.0,302.0,299.5,296.8946228027344,6.0,2.605377197265625
24,297.0,302.0,299.5,296.51824951171875,6.0,2.98175048828125
25,297.0,302.0,299.5,296.1418762207031,6.0,3.358123779296875
26,296.0,301.0,298.5,295.7655029296875,6.0,2.7344970703125
27,296.0,301.0,298.5,295.3891296386719,6.0,3.110870361328125
28,296.0,301.0,298.5,295.01275634765625,6.0,3.48724365234375
29,295.0,300.0,297.5,294.6363830566406,6.0,2.863616943359375
30,295.0,300.0,297.5,294.260009765625,6.0,3.239990234375
31,295.0,300.0,297.5,293.8836669921875,6.0,3.6163330078125
32,294.0,299.0,296.5,293.5072937011719,6.0,2.992706298828125
33,294.0,299.0,296.5,293.13092041015625,6.0,3.36907958984375
34,294.0,299.0,296.5,292.7545471191406,6.0,3.745452880859375
35,293.0,298.0,295.5,292.378173828125,6.0,3.121826171875
36,293.0,298.0,295.5,292.0018005371094,6.0,3.498199462890625
37,293.0,298.0,295.5,291.62542724609375,6.0,3.87457275390625
38,292.0,297.0,294.5,291.2490539550781,6.0,3.250946044921875
39,292.0,297.0,294.5,290.8727111816406,6.0,3.627288818359375
40,292.0,296.0,294.0,290.496337890625,5.0,3.503662109375
41,291.0,296.0,293.5,290.1199645996094,6.0,3.380035400390625
42,291.0,296.0,293.5,289.74359130859375,6.0,3.75640869140625
43,290.0,295.0,292.5,289.3672180175781,6.0,3.132781982421875
44,290.0,295.0,292.5,288.9908447265625,6.0,3.5091552734375
45,290.0,295.0,292.5,288.6144714355469,6.0,3.885528564453125
46,289.0,294.0,291.5,288.23809814453125,6.0,3.26190185546875
47,289.0,294.0,291.5,287.8617248535156,6.0,3.638275146484375
48,289.0,293.0,291.0,287.4853820800781,5.0,3.514617919921875
49,288.0,293.0,290.5,287.1090087890625,6.0,3.3909912109375
50,288.0,293.0,290.5,286.7326354980469,6.0,3.767364501953125
51,288.0,292.0,290.0,286.35626220703125,5.0,3.64373779296875
52,287.0,292.0,289.5,285.9798889160156,6.0,3.520111083984375
53,287.0,292.0,289.5,285.603515625,6.0,3.896484375
54,287.0,291.0,289.0,285.2271423339844,5.0,3.772857666015625
55,286.0,291.0,288.5,284.85076904296875,6.0,3.64923095703125
56,286.0,290.0,288.0,284.47442626953125,5.0,3.52557373046875
57,285.0,290.0,287.5,284.0980529785156,6.0,3.401947021484375
58,285.0,290.0,287.5,283.7216796875,6.0,3.7783203125
59,285.0,289.0,287.0,283.3453063964844,5.0,3.654693603515625
60,284.0,289.0,286.5,282.96893310546875,6.0,3.53106689453125
61,284.0,289.0,286.5,282.5925598144531,6.0,3.907440185546875
62,283.0,288.0,285.5,282.2161865234375,6.0,3.2838134765625
63,283.0,288.0,285.5,281.8398132324219,6.0,3.660186767578125
64,282.0,287.0,284.5,281.4634704589844,6.0,3.036529541015625
65,282.0,287.0,284.5,281.08709716796875,6.0,3.41290283203125
66,282.0,287.0,284.5,280.7107238769531,6.0,3.789276123046875
67,281.0,286.0,283.5,280.3343505859375,6.0,3.1656494140625
68,281.0,286.0,283.5,279.9579772949219,6.0,3.542022705078125
69,281.0,285.0,283.0,279.58160400390625,5.0,3.41839599609375
70,280.0,285.0,282.5,279.2052307128906,6.0,3.294769287109375
71,280.0,285.0,282.5,278.828857421875,6.0,3.671142578125
72,279.0,284.0,281.5,278.4524841308594,6.0,3.047515869140625
73,279.0,284.0,281.5,278.0761413574219,6.0,3.423858642578125
74,278.0,284.0,281.0,277.69976806640625,7.0,3.30023193359375
75,278.0,283.0,280.5,277.3233947753906,6.0,3.176605224609375
76,277.0,283.0,280.0,276.947021484375,7.0,3.052978515625
77,277.0,282.0,279.5,276.5706481933594,6.0,2.929351806640625
78,277.0,282.0,279.5,276.19427490234375,6.0,3.30572509765625
79,276.0,281.0,278.5,275.8179016113281,6.0,2.682098388671875
80,276.0,281.0,278.5,275.4415283203125,6.0,3.0584716796875
81,275.0,280.0,277.5,275.065185546875,6.0,2.434814453125
82,275.0,280.0,277.5,274.6888122558594,6.0,2.811187744140625
83,274.0,279.0,276.5,274.31243896484375,6.0,2.18756103515625
84,274.0,279.0,276.5,273.9360656738281,6.0,2.563934326171875
85,273.0,278.0,275.5,273.5596923828125,6.0,1.9403076171875
86,273.0,278.0,275.5,273.1833190917969,6.0,2.316680908203125
87,272.0,278.0,275.0,272.80694580078125,7.0,2.19305419921875
88,272.0,277.0,274.5,272.4305725097656,6.0,2.069427490234375
89,271.0,277.0,274.0,272.0542297363281,7.0,1.945770263671875
90,271.0,276.0,273.5,271.6778564453125,6.0,1.8221435546875
91,271.0,276.0,273.5,271.3014831542969,6.0,2.198516845703125
92,270.0,275.0,272.5,270.92510986328125,6.0,1.57489013671875
93,270.0,275.0,272.5,270.5487365722656,6.0,1.951263427734375
94,269.0,274.0,271.5,270.17236328125,6.0,1.32763671875
95,269.0,274.0,271.5,269.7959899902344,6.0,1.704010009765625
96,268.0,273.0,270.5,269.41961669921875,6.0,1.08038330078125
97,268.0,273.0,270.5,269.0432434082031,6.0,1.456756591796875
98,267.0,273.0,270.0,268.6669006347656,7.0,1.333099365234375
99,267.0,272.0,269.5,268.29052734375,6.0,1.20947265625
100,266.0,272.0,269.0,267.9141540527344,7.0,1.085845947265625
101,266.0,271.0,268.5,267.53778076171875,6.0,0.96221923828125
102,265.0,271.0,268.0,267.1614074707031,7.0,0.838592529296875
103,265.0,270.0,267.5,266.7850341796875,6.0,0.7149658203125
104,264.0,270.0,267.0,266.4086608886719,7.0,0.591339111328125
105,264.0,269.0,266.5,266.03228759765625,6.0,0.46771240234375
106,263.0,269.0,266.0,265.65594482421875,7.0,0.34405517578125
107,263.0,268.0,265.5,265.2795715332031,6.0,0.220428466796875
108,262.0,268.0,265.0,264.9031982421875,7.0,0.0968017578125
