row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
266,245.0,247.0,246.0,243.77134704589844,3.0,2.2286529541015625
267,245.0,247.0,246.0,244.4864044189453,3.0,1.5135955810546875
268,245.0,248.0,246.5,245.2014617919922,4.0,1.2985382080078125
269,246.0,248.0,247.0,245.91653442382812,3.0,1.083465576171875
270,246.0,249.0,247.5,246.631591796875,4.0,0.868408203125
271,247.0,250.0,248.5,247.34666442871094,4.0,1.1533355712890625
272,247.0,250.0,248.5,248.0617218017578,4.0,0.4382781982421875
273,248.0,251.0,249.5,248.7767791748047,4.0,0.7232208251953125
274,248.0,251.0,249.5,249.49185180664062,4.0,0.008148193359375
275,249.0,252.0,250.5,250.2069091796875,4.0,0.2930908203125
276,250.0,253.0,251.5,250.92198181152344,4.0,0.5780181884765625
277,250.0,253.0,251.5,251.6370391845703,4.0,-0.1370391845703125
278,251.0,254.0,252.5,252.3520965576172,4.0,0.1479034423828125
279,252.0,255.0,253.5,253.06716918945312,4.0,0.432830810546875
280,252.0,256.0,254.0,253.7822265625,5.0,0.2177734375
281,253.0,256.0,254.5,254.49729919433594,4.0,0.0027008056640625
282,254.0,257.0,255.5,255.2123565673828,4.0,0.2876434326171875
283,254.0,258.0,256.0,255.9274139404297,5.0,0.0725860595703125
284,255.0,258.0,256.5,256.6424865722656,4.0,-0.142486572265625
285,255.0,259.0,257.0,257.3575439453125,5.0,-0.3575439453125
286,256.0,260.0,258.0,258.0726013183594,5.0,-0.072601318359375
287,257.0,260.0,258.5,258.78765869140625,4.0,-0.28765869140625
288,258.0,261.0,259.5,259.50274658203125,4.0,-0.00274658203125
289,258.0,262.0,260.0,260.2178039550781,5.0,-0.217803955078125
290,259.0,262.0,260.5,260.932861328125,4.0,-0.432861328125
291,259.0,263.0,261.0,261.6479187011719,5.0,-0.647918701171875
292,260.0,264.0,262.0,262.36297607421875,5.0,-0.36297607421875
293,261.0,264.0,262.5,263.07806396484375,4.0,-0.57806396484375
294,261.0,265.0,263.0,263.7931213378906,5.0,-0.793121337890625
295,262.0,266.0,264.0,264.5081787109375,5.0,-0.5081787109375
296,263.0,267.0,265.0,265.2232360839844,5.0,-0.223236083984375
297,263.0,267.0,265.0,265.93829345703125,5.0,-0.93829345703125
298,264.0,268.0,266.0,266.65338134765625,5.0,-0.65338134765625
299,265.0,269.0,267.0,267.3684387207031,5.0,-0.368438720703125
300,265.0,270.0,267.5,268.08349609375,6.0,-0.58349609375
301,266.0,270.0,268.0,268.7985534667969,5.0,-0.798553466796875
302,267.0,271.0,269.0,269.51361083984375,5.0,-0.51361083984375
303,267.0,271.0,269.0,270.22869873046875,5.0,-1.22869873046875
304,268.0,272.0,270.0,270.9437561035156,5.0,-0.943756103515625
305,268.0,273.0,270.5,271.6588134765625,6.0,-1.1588134765625
306,269.0,274.0,271.5,272.3738708496094,6.0,-0.873870849609375
307,270.0,275.0,272.5,273.08892822265625,6.0,-0.58892822265625
308,271.0,275.0,273.0,273.80401611328125,5.0,-0.80401611328125
309,272.0,276.0,274.0,274.5190734863281,5.0,-0.519073486328125
310,272.0,277.0,274.5,275.234130859375,6.0,-0.734130859375
311,273.0,277.0,275.0,275.9491882324219,5.0,-0.949188232421875
312,274.0,278.0,276.0,276.66424560546875,5.0,-0.66424560546875
313,275.0,279.0,277.0,277.37933349609375,5.0,-0.37933349609375
314,275.0,280.0,277.5,278.0943908691406,6.0,-0.594390869140625
315,276.0,280.0,278.0,278.8094482421875,5.0,-0.8094482421875
316,277.0,281.0,279.0,279.5245056152344,5.0,-0.524505615234375
317,277.0,282.0,279.5,280.23956298828125,6.0,-0.73956298828125
318,278.0,282.0,280.0,280.95465087890625,5.0,-0.95465087890625
319,279.0,283.0,281.0,281.6697082519531,5.0,-0.669708251953125
320,280.0,284.0,282.0,282.384765625,5.0,-0.384765625
321,280.0,285.0,282.5,283.0998229980469,6.0,-0.599822998046875
322,281.0,286.0,283.5,283.81488037109375,6.0,-0.31488037109375
323,282.0,286.0,284.0,284.52996826171875,5.0,-0.52996826171875
324,283.0,287.0,285.0,285.2450256347656,5.0,-0.245025634765625
325,284.0,288.0,286.0,285.9600830078125,5.0,0.0399169921875
326,285.0,289.0,287.0,286.6751403808594,5.0,0.324859619140625
327,286.0,289.0,287.5,287.39019775390625,4.0,0.10980224609375
328,286.0,290.0,288.0,288.10528564453125,5.0,-0.10528564453125
329,287.0,291.0,289.0,288.8203430175781,5.0,0.179656982421875
330,288.0,292.0,290.0,289.535400390625,5.0,0.464599609375
331,289.0,293.0,291.0,290.2504577636719,5.0,0.749542236328125
332,289.0,293.0,291.0,290.96551513671875,5.0,0.03448486328125
333,290.0,294.0,292.0,291.68060302734375,5.0,0.31939697265625
334,291.0,295.0,293.0,292.3956604003906,5.0,0.604339599609375
335,292.0,295.0,293.5,293.1107177734375,4.0,0.3892822265625
336,293.0,295.0,294.0,293.8257751464844,3.0,0.174224853515625
337,295.0,297.0,296.0,294.54083251953125,3.0,1.45916748046875
338,295.0,298.0,296.5,295.25592041015625,4.0,1.24407958984375
339,295.0,299.0,297.0,295.9709777832031,5.0,1.029022216796875
340,296.0,300.0,298.0,296.68603515625,5.0,1.31396484375
341,297.0,301.0,299.0,297.4010925292969,5.0,1.598907470703125
342,298.0,301.0,299.5,298.11614990234375,4.0,1.38385009765625
343,299.0,301.0,300.0,298.83123779296875,3.0,1.16876220703125
