row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
168,264.0,266.0,265.0,259.57537841796875,3.0,5.42462158203125
169,264.0,266.0,265.0,259.23663330078125,3.0,5.76336669921875
170,263.0,266.0,264.5,258.8978576660156,4.0,5.602142333984375
171,263.0,265.0,264.0,258.5591125488281,3.0,5.440887451171875
172,262.0,265.0,263.5,258.2203369140625,4.0,5.2796630859375
173,262.0,264.0,263.0,257.881591796875,3.0,5.118408203125
174,261.0,264.0,262.5,257.5428161621094,4.0,4.957183837890625
175,261.0,263.0,262.0,257.2040710449219,3.0,4.795928955078125
176,260.0,263.0,261.5,256.86529541015625,4.0,4.63470458984375
177,260.0,262.0,261.0,256.52655029296875,3.0,4.47344970703125
178,260.0,262.0,261.0,256.1877746582031,3.0,4.812225341796875
179,259.0,262.0,260.5,255.84901428222656,4.0,4.6509857177734375
180,259.0,261.0,260.0,255.51025390625,3.0,4.48974609375
181,258.0,261.0,259.5,255.17149353027344,4.0,4.3285064697265625
182,258.0,260.0,259.0,254.83273315429688,3.0,4.167266845703125
183,257.0,260.0,258.5,254.4939727783203,4.0,4.0060272216796875
184,257.0,259.0,258.0,254.15521240234375,3.0,3.84478759765625
185,256.0,259.0,257.5,253.8164520263672,4.0,3.6835479736328125
186,256.0,258.0,257.0,253.47769165039062,3.0,3.522308349609375
187,255.0,258.0,256.5,253.13893127441406,4.0,3.3610687255859375
188,255.0,257.0,256.0,252.8001708984375,3.0,3.1998291015625
189,254.0,257.0,255.5,252.46139526367188,4.0,3.038604736328125
190,254.0,256.0,255.0,252.1226348876953,3.0,2.8773651123046875
191,253.0,256.0,254.5,251.78387451171875,4.0,2.71612548828125
192,253.0,255.0,254.0,251.4451141357422,3.0,2.5548858642578125
193,252.0,255.0,253.5,251.10635375976562,4.0,2.393646240234375
194,252.0,254.0,253.0,250.76759338378906,3.0,2.2324066162109375
195,251.0,254.0,252.5,250.4288330078125,4.0,2.0711669921875
196,251.0,253.0,252.0,250.09007263183594,3.0,1.9099273681640625
197,250.0,253.0,251.5,249.75131225585938,4.0,1.748687744140625
198,250.0,253.0,251.5,249.4125518798828,4.0,2.0874481201171875
199,249.0,252.0,250.5,249.07379150390625,4.0,1.42620849609375
200,249.0,252.0,250.5,248.7350311279297,4.0,1.7649688720703125
201,248.0,251.0,249.5,248.39627075195312,4.0,1.103729248046875
202,248.0,251.0,249.5,248.05751037597656,4.0,1.4424896240234375
203,247.0,250.0,248.5,247.71875,4.0,0.78125
204,247.0,250.0,248.5,247.37998962402344,4.0,1.1200103759765625
205,246.0,249.0,247.5,247.04122924804688,4.0,0.458770751953125
206,246.0,249.0,247.5,246.7024688720703,4.0,0.7975311279296875
207,245.0,248.0,246.5,246.36370849609375,4.0,0.13629150390625
208,245.0,248.0,246.5,246.0249481201172,4.0,0.4750518798828125
209,245.0,247.0,246.0,245.68617248535156,3.0,0.3138275146484375
210,244.0,247.0,245.5,245.347412109375,4.0,0.152587890625
211,244.0,247.0,245.5,245.00865173339844,4.0,0.4913482666015625
212,243.0,246.0,244.5,244.66989135742188,4.0,-0.169891357421875
213,243.0,246.0,244.5,244.3311309814453,4.0,0.1688690185546875
214,242.0,245.0,243.5,243.99237060546875,4.0,-0.49237060546875
215,242.0,245.0,243.5,243.6536102294922,4.0,-0.1536102294921875
216,241.0,244.0,242.5,243.31484985351562,4.0,-0.814849853515625
217,241.0,244.0,242.5,242.97608947753906,4.0,-0.4760894775390625
218,241.0,244.0,242.5,242.6373291015625,4.0,-0.1373291015625
219,240.0,243.0,241.5,242.29856872558594,4.0,-0.7985687255859375
220,240.0,243.0,241.5,241.95980834960938,4.0,-0.459808349609375
221,239.0,242.0,240.5,241.6210479736328,4.0,-1.1210479736328125
222,239.0,242.0,240.5,241.28228759765625,4.0,-0.78228759765625
223,238.0,241.0,239.5,240.9435272216797,4.0,-1.4435272216796875
224,238.0,241.0,239.5,240.60476684570312,4.0,-1.104766845703125
225,237.0,241.0,239.0,240.26600646972656,5.0,-1.2660064697265625
226,237.0,240.0,238.5,239.92724609375,4.0,-1.42724609375
227,236.0,240.0,238.0,239.58848571777344,5.0,-1.5884857177734375
228,236.0,239.0,237.5,239.2497100830078,4.0,-1.7497100830078125
229,235.0,239.0,237.0,238.91094970703125,5.0,-1.91094970703125
230,235.0,238.0,236.5,238.5721893310547,4.0,-2.0721893310546875
231,235.0,238.0,236.5,238.23342895507812,4.0,-1.733428955078125
232,234.0,237.0,235.5,237.89466857910156,4.0,-2.3946685791015625
233,234.0,237.0,235.5,237.555908203125,4.0,-2.055908203125
234,234.0,237.0,235.5,237.21714782714844,4.0,-1.7171478271484375
235,233.0,236.0,234.5,236.87838745117188,4.0,-2.378387451171875
236,233.0,236.0,234.5,236.5396270751953,4.0,-2.0396270751953125
237,232.0,235.0,233.5,236.20086669921875,4.0,-2.70086669921875
238,232.0,235.0,233.5,235.8621063232422,4.0,-2.3621063232421875
239,231.0,235.0,233.0,235.52334594726562,5.0,-2.523345947265625
240,231.0,234.0,232.5,235.18458557128906,4.0,-2.6845855712890625
241,231.0,234.0,232.5,234.8458251953125,4.0,-2.3458251953125
242,230.0,234.0,232.0,234.50706481933594,5.0,-2.5070648193359375
243,230.0,233.0,231.5,234.16830444335938,4.0,-2.668304443359375
244,229.0,233.0,231.0,233.8295440673828,5.0,-2.8295440673828125
245,229.0,232.0,230.5,233.49078369140625,4.0,-2.99078369140625
246,229.0,232.0,230.5,233.1520233154297,4.0,-2.6520233154296875
247,228.0,232.0,230.0,232.81326293945312,5.0,-2.813262939453125
248,228.0,231.0,229.5,232.4744873046875,4.0,-2.9744873046875
249,228.0,231.0,229.5,232.13572692871094,4.0,-2.6357269287109375
250,227.0,230.0,228.5,231.79696655273438,4.0,-3.296966552734375
251,227.0,230.0,228.5,231.4582061767578,4.0,-2.9582061767578125
252,226.0,230.0,228.0,231.11944580078125,5.0,-3.11944580078125
253,226.0,229.0,227.5,230.7806854248047,4.0,-3.2806854248046875
254,225.0,229.0,227.0,230.44192504882812,5.0,-3.441925048828125
255,225.0,228.0,226.5,230.10316467285156,4.0,-3.6031646728515625
256,225.0,228.0,226.5,229.764404296875,4.0,-3.264404296875
257,224.0,228.0,226.0,229.42564392089844,5.0,-3.4256439208984375
258,224.0,227.0,225.5,229.08688354492188,4.0,-3.586883544921875
259,224.0,227.0,225.5,228.7481231689453,4.0,-3.2481231689453125
260,223.0,227.0,225.0,228.40936279296875,5.0,-3.40936279296875
261,223.0,226.0,224.5,228.0706024169922,4.0,-3.5706024169921875
262,223.0,226.0,224.5,227.73184204101562,4.0,-3.231842041015625
263,222.0,226.0,224.0,227.39308166503906,5.0,-3.3930816650390625
264,222.0,225.0,223.5,227.0543212890625,4.0,-3.5543212890625
265,222.0,225.0,223.5,226.71556091308594,4.0,-3.2155609130859375
266,221.0,225.0,223.0,226.37680053710938,5.0,-3.376800537109375
267,221.0,224.0,222.5,226.0380401611328,4.0,-3.5380401611328125
268,221.0,224.0,222.5,225.6992645263672,4.0,-3.1992645263671875
269,220.0,224.0,222.0,225.36050415039062,5.0,-3.360504150390625
270,220.0,223.0,221.5,225.02174377441406,4.0,-3.5217437744140625
271,220.0,223.0,221.5,224.6829833984375,4.0,-3.1829833984375
272,219.0,223.0,221.0,224.34422302246094,5.0,-3.3442230224609375
273,219.0,222.0,220.5,224.00546264648438,4.0,-3.505462646484375
274,219.0,222.0,220.5,223.6667022705078,4.0,-3.1667022705078125
275,218.0,221.0,219.5,223.32794189453125,4.0,-3.82794189453125
276,218.0,221.0,219.5,222.9891815185547,4.0,-3.4891815185546875
277,218.0,221.0,219.5,222.65042114257812,4.0,-3.150421142578125
278,217.0,221.0,219.0,222.31166076660156,5.0,-3.3116607666015625
279,217.0,220.0,218.5,221.972900390625,4.0,-3.472900390625
280,217.0,220.0,218.5,221.63414001464844,4.0,-3.1341400146484375
281,216.0,219.0,217.5,221.29537963867188,4.0,-3.795379638671875
282,216.0,219.0,217.5,220.9566192626953,4.0,-3.4566192626953125
283,216.0,219.0,217.5,220.61785888671875,4.0,-3.11785888671875
284,215.0,218.0,216.5,220.2790985107422,4.0,-3.7790985107421875
285,215.0,218.0,216.5,219.94033813476562,4.0,-3.440338134765625
286,215.0,218.0,216.5,219.60157775878906,4.0,-3.1015777587890625
287,214.0,218.0,216.0,219.2628173828125,5.0,-3.2628173828125
288,214.0,217.0,215.5,218.92404174804688,4.0,-3.424041748046875
289,214.0,217.0,215.5,218.5852813720703,4.0,-3.0852813720703125
290,214.0,217.0,215.5,218.24652099609375,4.0,-2.74652099609375
291,213.0,216.0,214.5,217.9077606201172,4.0,-3.4077606201171875
292,213.0,216.0,214.5,217.56900024414062,4.0,-3.069000244140625
293,213.0,216.0,214.5,217.23023986816406,4.0,-2.7302398681640625
294,212.0,215.0,213.5,216.8914794921875,4.0,-3.3914794921875
295,212.0,215.0,213.5,216.55271911621094,4.0,-3.0527191162109375
296,212.0,215.0,213.5,216.21395874023438,4.0,-2.713958740234375
297,211.0,214.0,212.5,215.8751983642578,4.0,-3.3751983642578125
298,211.0,214.0,212.5,215.53643798828125,4.0,-3.03643798828125
299,211.0,214.0,212.5,215.1976776123047,4.0,-2.6976776123046875
300,211.0,213.0,212.0,214.85891723632812,3.0,-2.858917236328125
301,210.0,213.0,211.5,214.52015686035156,4.0,-3.0201568603515625
302,210.0,213.0,211.5,214.181396484375,4.0,-2.681396484375
303,210.0,213.0,211.5,213.84263610839844,4.0,-2.3426361083984375
304,210.0,212.0,211.0,213.50387573242188,3.0,-2.503875732421875
305,209.0,212.0,210.5,213.1651153564453,4.0,-2.6651153564453125
306,209.0,212.0,210.5,212.82635498046875,4.0,-2.32635498046875
307,209.0,212.0,210.5,212.4875946044922,4.0,-1.9875946044921875
308,209.0,211.0,210.0,212.14881896972656,3.0,-2.1488189697265625
309,208.0,211.0,209.5,211.81005859375,4.0,-2.31005859375
310,208.0,211.0,209.5,211.47129821777344,4.0,-1.9712982177734375
311,208.0,211.0,209.5,211.13253784179688,4.0,-1.632537841796875
312,207.0,210.0,208.5,210.7937774658203,4.0,-2.2937774658203125
313,207.0,210.0,208.5,210.45501708984375,4.0,-1.95501708984375
314,207.0,210.0,208.5,210.1162567138672,4.0,-1.6162567138671875
315,206.0,209.0,207.5,209.77749633789062,4.0,-2.277496337890625
316,206.0,209.0,207.5,209.43873596191406,4.0,-1.9387359619140625
317,206.0,209.0,207.5,209.0999755859375,4.0,-1.5999755859375
318,206.0,209.0,207.5,208.76121520996094,4.0,-1.2612152099609375
319,205.0,208.0,206.5,208.42245483398438,4.0,-1.922454833984375
320,205.0,208.0,206.5,208.0836944580078,4.0,-1.5836944580078125
321,205.0,208.0,206.5,207.74493408203125,4.0,-1.24493408203125
322,205.0,207.0,206.0,207.4061737060547,3.0,-1.4061737060546875
323,204.0,207.0,205.5,207.06741333007812,4.0,-1.567413330078125
324,204.0,207.0,205.5,206.72865295410156,4.0,-1.2286529541015625
325,204.0,207.0,205.5,206.389892578125,4.0,-0.889892578125
326,204.0,206.0,205.0,206.05113220214844,3.0,-1.0511322021484375
327,203.0,206.0,204.5,205.7123565673828,4.0,-1.2123565673828125
328,203.0,206.0,204.5,205.37359619140625,4.0,-0.87359619140625
329,203.0,206.0,204.5,205.0348358154297,4.0,-0.5348358154296875
330,203.0,205.0,204.0,204.69607543945312,3.0,-0.696075439453125
331,202.0,205.0,203.5,204.35731506347656,4.0,-0.8573150634765625
332,202.0,205.0,203.5,204.0185546875,4.0,-0.5185546875
333,202.0,205.0,203.5,203.67979431152344,4.0,-0.1797943115234375
334,201.0,204.0,202.5,203.34103393554688,4.0,-0.841033935546875
335,201.0,204.0,202.5,203.0022735595703,4.0,-0.5022735595703125
336,201.0,204.0,202.5,202.66351318359375,4.0,-0.16351318359375
337,201.0,204.0,202.5,202.3247528076172,4.0,0.1752471923828125
338,200.0,203.0,201.5,201.98599243164062,4.0,-0.485992431640625
339,200.0,203.0,201.5,201.64723205566406,4.0,-0.1472320556640625
340,200.0,203.0,201.5,201.3084716796875,4.0,0.1915283203125
341,200.0,202.0,201.0,200.96971130371094,3.0,0.0302886962890625
342,199.0,202.0,200.5,200.63095092773438,4.0,-0.130950927734375
343,199.0,202.0,200.5,200.2921905517578,4.0,0.2078094482421875
