row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
11,0.0,3.0,1.5,-6.924056053161621,4.0,8.424056053161621
12,0.0,4.0,2.0,-6.171864986419678,5.0,8.171865463256836
13,0.0,4.0,2.0,-5.419673919677734,5.0,7.419673919677734
14,0.0,5.0,2.5,-4.667482376098633,6.0,7.167482376098633
15,0.0,5.0,2.5,-3.9152913093566895,6.0,6.4152913093566895
16,0.0,6.0,3.0,-3.163100004196167,7.0,6.163100242614746
17,1.0,7.0,4.0,-2.4109089374542236,7.0,6.4109086990356445
18,1.0,7.0,4.0,-1.6587176322937012,7.0,5.658717632293701
19,1.0,8.0,4.5,-0.9065263867378235,8.0,5.406526565551758
20,2.0,8.0,5.0,-0.154335156083107,7.0,5.154335021972656
21,2.0,9.0,5.5,0.5978561043739319,8.0,4.902143955230713
22,3.0,9.0,6.0,1.3500473499298096,7.0,4.6499528884887695
23,3.0,10.0,6.5,2.102238655090332,8.0,4.397761344909668
24,4.0,11.0,7.5,2.8544297218322754,8.0,4.645570278167725
25,5.0,11.0,8.0,3.606621026992798,7.0,4.393379211425781
26,5.0,12.0,8.5,4.35881233215332,8.0,4.14118766784668
27,6.0,12.0,9.0,5.111003398895264,7.0,3.8889966011047363
28,6.0,13.0,9.5,5.863194942474365,8.0,3.6368050575256348
29,7.0,13.0,10.0,6.615386009216309,7.0,3.3846139907836914
30,7.0,14.0,10.5,7.367577075958252,8.0,3.132422924041748
31,8.0,15.0,11.5,8.119768142700195,8.0,3.3802318572998047
32,8.0,15.0,11.5,8.871959686279297,8.0,2.628040313720703
33,9.0,16.0,12.5,9.624151229858398,8.0,2.8758487701416016
34,10.0,17.0,13.5,10.376341819763184,8.0,3.1236581802368164
35,10.0,17.0,13.5,11.128533363342285,8.0,2.371466636657715
36,11.0,18.0,14.5,11.880724906921387,8.0,2.6192750930786133
37,11.0,18.0,14.5,12.632915496826172,8.0,1.8670845031738281
38,12.0,19.0,15.5,13.385107040405273,8.0,2.1148929595947266
39,13.0,20.0,16.5,14.137298583984375,8.0,2.362701416015625
40,13.0,20.0,16.5,14.88948917388916,8.0,1.6105108261108398
41,14.0,21.0,17.5,15.641680717468262,8.0,1.8583192825317383
42,14.0,21.0,17.5,16.393871307373047,8.0,1.1061286926269531
43,15.0,22.0,18.5,17.14606285095215,8.0,1.3539371490478516
44,16.0,22.0,19.0,17.89825439453125,7.0,1.10174560546875
45,16.0,23.0,19.5,18.65044593811035,8.0,0.8495540618896484
46,17.0,24.0,20.5,19.402637481689453,8.0,1.0973625183105469
47,17.0,24.0,20.5,20.154829025268555,8.0,0.3451709747314453
48,18.0,25.0,21.5,20.907018661499023,8.0,0.5929813385009766
49,18.0,25.0,21.5,21.659210205078125,8.0,-0.159210205078125
50,19.0,26.0,22.5,22.411401748657227,8.0,0.08859825134277344
51,20.0,27.0,23.5,23.163593292236328,8.0,0.3364067077636719
52,20.0,27.0,23.5,23.91578483581543,8.0,-0.4157848358154297
53,21.0,28.0,24.5,24.66797637939453,8.0,-0.16797637939453125
54,22.0,29.0,25.5,25.420166015625,8.0,0.079833984375
55,23.0,29.0,26.0,26.1723575592041,7.0,-0.17235755920410156
56,23.0,30.0,26.5,26.924549102783203,8.0,-0.4245491027832031
57,24.0,30.0,27.0,27.676740646362305,7.0,-0.6767406463623047
58,25.0,31.0,28.0,28.428932189941406,7.0,-0.42893218994140625
59,25.0,31.0,28.0,29.181123733520508,7.0,-1.1811237335205078
60,26.0,32.0,29.0,29.933313369750977,7.0,-0.9333133697509766
61,26.0,33.0,29.5,30.685504913330078,8.0,-1.1855049133300781
62,27.0,33.0,30.0,31.43769645690918,7.0,-1.4376964569091797
63,28.0,34.0,31.0,32.18988800048828,7.0,-1.1898880004882812
64,28.0,35.0,31.5,32.94207763671875,8.0,-1.44207763671875
65,29.0,35.0,32.0,33.694271087646484,7.0,-1.6942710876464844
66,30.0,36.0,33.0,34.44646072387695,7.0,-1.4464607238769531
67,30.0,36.0,33.0,35.19865417480469,7.0,-2.1986541748046875
68,31.0,37.0,34.0,35.950843811035156,7.0,-1.9508438110351562
69,31.0,38.0,34.5,36.70303726196289,8.0,-2.2030372619628906
70,32.0,38.0,35.0,37.45522689819336,7.0,-2.4552268981933594
71,33.0,39.0,36.0,38.20741653442383,7.0,-2.207416534423828
72,33.0,40.0,36.5,38.95960998535156,8.0,-2.4596099853515625
73,34.0,40.0,37.0,39.71179962158203,7.0,-2.7117996215820312
74,35.0,41.0,38.0,40.463993072509766,7.0,-2.4639930725097656
75,36.0,42.0,39.0,41.216182708740234,7.0,-2.2161827087402344
76,36.0,42.0,39.0,41.9683723449707,7.0,-2.968372344970703
77,37.0,43.0,40.0,42.72056579589844,7.0,-2.7205657958984375
78,37.0,43.0,40.0,43.472755432128906,7.0,-3.4727554321289062
79,38.0,44.0,41.0,44.22494888305664,7.0,-3.2249488830566406
80,39.0,45.0,42.0,44.97713851928711,7.0,-2.9771385192871094
81,40.0,45.0,42.5,45.729331970214844,6.0,-3.2293319702148438
82,40.0,46.0,43.0,46.48152160644531,7.0,-3.4815216064453125
83,41.0,47.0,44.0,47.23371124267578,7.0,-3.2337112426757812
84,42.0,47.0,44.5,47.985904693603516,6.0,-3.4859046936035156
85,42.0,48.0,45.0,48.738094329833984,7.0,-3.7380943298339844
86,43.0,49.0,46.0,49.49028778076172,7.0,-3.4902877807617188
87,44.0,50.0,47.0,50.24247741699219,7.0,-3.2424774169921875
88,44.0,50.0,47.0,50.994667053222656,7.0,-3.9946670532226562
89,45.0,51.0,48.0,51.74686050415039,7.0,-3.7468605041503906
90,46.0,52.0,49.0,52.49905014038086,7.0,-3.4990501403808594
91,47.0,52.0,49.5,53.251243591308594,6.0,-3.7512435913085938
92,47.0,53.0,50.0,54.00343322753906,7.0,-4.0034332275390625
93,48.0,54.0,51.0,54.7556266784668,7.0,-3.755626678466797
