row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
0,191.0,196.0,193.5,194.5002899169922,6.0,-1.0002899169921875
1,191.0,197.0,194.0,194.3783721923828,7.0,-0.3783721923828125
2,191.0,197.0,194.0,194.25645446777344,7.0,-0.2564544677734375
3,191.0,197.0,194.0,194.13453674316406,7.0,-0.1345367431640625
4,191.0,197.0,194.0,194.0126190185547,7.0,-0.0126190185546875
5,191.0,197.0,194.0,193.8907012939453,7.0,0.1092987060546875
6,191.0,197.0,194.0,193.76878356933594,7.0,0.2312164306640625
7,191.0,197.0,194.0,193.64686584472656,7.0,0.3531341552734375
8,191.0,196.0,193.5,193.5249481201172,6.0,-0.0249481201171875
9,190.0,196.0,193.0,193.4030303955078,7.0,-0.4030303955078125
10,190.0,196.0,193.0,193.28111267089844,7.0,-0.2811126708984375
11,190.0,195.0,192.5,193.15921020507812,6.0,-0.659210205078125
12,190.0,195.0,192.5,193.03729248046875,6.0,-0.53729248046875
13,189.0,195.0,192.0,192.91537475585938,7.0,-0.915374755859375
14,189.0,195.0,192.0,192.79345703125,7.0,-0.79345703125
15,189.0,195.0,192.0,192.67153930664062,7.0,-0.671539306640625
16,189.0,194.0,191.5,192.54962158203125,6.0,-1.04962158203125
17,188.0,194.0,191.0,192.42770385742188,7.0,-1.427703857421875
18,188.0,194.0,191.0,192.3057861328125,7.0,-1.3057861328125
19,188.0,193.0,190.5,192.18386840820312,6.0,-1.683868408203125
20,188.0,193.0,190.5,192.06195068359375,6.0,-1.56195068359375
21,188.0,193.0,190.5,191.94003295898438,6.0,-1.440032958984375
22,188.0,193.0,190.5,191.818115234375,6.0,-1.318115234375
23,187.0,193.0,190.0,191.69619750976562,7.0,-1.696197509765625
24,187.0,192.0,189.5,191.57427978515625,6.0,-2.07427978515625
25,187.0,192.0,189.5,191.45237731933594,6.0,-1.9523773193359375
26,187.0,192.0,189.5,191.33045959472656,6.0,-1.8304595947265625
27,187.0,192.0,189.5,191.2085418701172,6.0,-1.7085418701171875
28,187.0,191.0,189.0,191.0866241455078,5.0,-2.0866241455078125
29,186.0,191.0,188.5,190.96470642089844,6.0,-2.4647064208984375
30,186.0,191.0,188.5,190.84278869628906,6.0,-2.3427886962890625
31,186.0,191.0,188.5,190.7208709716797,6.0,-2.2208709716796875
32,186.0,190.0,188.0,190.5989532470703,5.0,-2.5989532470703125
33,185.0,190.0,187.5,190.47703552246094,6.0,-2.9770355224609375
34,185.0,190.0,187.5,190.35511779785156,6.0,-2.8551177978515625
35,185.0,190.0,187.5,190.2332000732422,6.0,-2.7332000732421875
36,185.0,190.0,187.5,190.1112823486328,6.0,-2.6112823486328125
37,185.0,190.0,187.5,189.98936462402344,6.0,-2.4893646240234375
38,185.0,189.0,187.0,189.86744689941406,5.0,-2.8674468994140625
39,185.0,189.0,187.0,189.74554443359375,5.0,-2.74554443359375
