row_y,left_x,right_x,center_x,fitted_center_x,width,center_residual
274,2.0,4.0,3.0,-5.875495910644531,3.0,8.875495910644531
275,1.0,4.0,2.5,1.5180811882019043,4.0,0.9819188117980957
276,1.0,6.0,3.5,8.91165828704834,6.0,-5.41165828704834
277,0.0,7.0,3.5,16.305234909057617,8.0,-12.805234909057617
278,0.0,10.0,5.0,23.69881248474121,11.0,-18.69881248474121
279,0.0,12.0,6.0,31.092390060424805,13.0,-25.092390060424805
280,0.0,18.0,9.0,38.485965728759766,19.0,-29.485965728759766
281,0.0,22.0,11.0,45.87954330444336,23.0,-34.87954330444336
282,0.0,27.0,13.5,53.27312088012695,28.0,-39.77312088012695
283,0.0,34.0,17.0,60.66669845581055,35.0,-43.66669845581055
284,1.0,39.0,20.0,68.06027221679688,39.0,-48.060272216796875
285,1.0,45.0,23.0,75.45384979248047,45.0,-52.45384979248047
286,2.0,56.0,29.0,82.84742736816406,55.0,-53.84742736816406
287,15.0,70.0,42.5,90.24100494384766,56.0,-47.741004943847656
288,23.0,142.0,82.5,97.63458251953125,120.0,-15.13458251953125
289,31.0,175.0,103.0,105.02816009521484,145.0,-2.0281600952148438
290,38.0,186.0,112.0,112.42173767089844,149.0,-0.4217376708984375
291,46.0,199.0,122.5,119.81531524658203,154.0,2.6846847534179688
292,61.0,208.0,134.5,127.20889282226562,148.0,7.291107177734375
293,87.0,211.0,149.0,134.60247802734375,125.0,14.39752197265625
294,149.0,218.0,183.5,141.9960479736328,70.0,41.50395202636719
295,165.0,224.0,194.5,149.38961791992188,60.0,45.110382080078125
296,185.0,228.0,206.5,156.783203125,44.0,49.716796875
297,197.0,233.0,215.0,164.17677307128906,37.0,50.82322692871094
298,209.0,239.0,224.0,171.5703582763672,31.0,52.42964172363281
299,211.0,242.0,226.5,178.96392822265625,32.0,47.53607177734375
300,221.0,248.0,234.5,186.35751342773438,28.0,48.142486572265625
301,226.0,252.0,239.0,193.75108337402344,27.0,45.24891662597656
302,235.0,256.0,245.5,201.14466857910156,22.0,44.35533142089844
303,238.0,260.0,249.0,208.53823852539062,23.0,40.461761474609375
304,245.0,264.0,254.5,215.93182373046875,20.0,38.56817626953125
305,248.0,267.0,257.5,223.3253936767578,20.0,34.17460632324219
306,253.0,272.0,262.5,230.71897888183594,20.0,31.781021118164062
307,257.0,276.0,266.5,238.112548828125,20.0,28.387451171875
308,263.0,280.0,271.5,245.50613403320312,18.0,25.993865966796875
309,267.0,283.0,275.0,252.8997039794922,17.0,22.100296020507812
310,271.0,287.0,279.0,260.29327392578125,17.0,18.70672607421875
311,275.0,292.0,283.5,267.6868591308594,18.0,15.813140869140625
312,280.0,295.0,287.5,275.0804443359375,16.0,12.4195556640625
313,282.0,298.0,290.0,282.4740295410156,17.0,7.525970458984375
314,287.0,302.0,294.5,289.8675842285156,16.0,4.632415771484375
315,290.0,307.0,298.5,297.26116943359375,18.0,1.23883056640625
316,294.0,310.0,302.0,304.6547546386719,17.0,-2.654754638671875
317,298.0,314.0,306.0,312.0483093261719,17.0,-6.048309326171875
318,301.0,319.0,310.0,319.44189453125,19.0,-9.44189453125
319,305.0,324.0,314.5,326.8354797363281,20.0,-12.335479736328125
320,309.0,328.0,318.5,334.22906494140625,20.0,-15.72906494140625
321,313.0,332.0,322.5,341.62261962890625,20.0,-19.12261962890625
322,317.0,336.0,326.5,349.0162048339844,20.0,-22.516204833984375
323,320.0,342.0,331.0,356.4097900390625,23.0,-25.4097900390625
324,323.0,348.0,335.5,363.8033752441406,26.0,-28.303375244140625
325,329.0,353.0,341.0,371.1969299316406,25.0,-30.196929931640625
326,334.0,359.0,346.5,378.59051513671875,26.0,-32.09051513671875
327,336.0,365.0,350.5,385.9841003417969,30.0,-35.484100341796875
328,340.0,372.0,356.0,393.377685546875,33.0,-37.377685546875
329,346.0,382.0,364.0,400.771240234375,37.0,-36.771240234375
330,350.0,509.0,429.5,408.1648254394531,160.0,21.335174560546875
331,357.0,509.0,433.0,415.55841064453125,153.0,17.44158935546875
332,362.0,509.0,435.5,422.9519958496094,148.0,12.548004150390625
333,367.0,508.0,437.5,430.3455505371094,142.0,7.154449462890625
334,373.0,488.0,430.5,437.7391357421875,116.0,-7.2391357421875
335,384.0,467.0,425.5,445.1327209472656,84.0,-19.632720947265625
336,395.0,451.0,423.0,452.5262756347656,57.0,-29.526275634765625
